gender,height,weight,age,family,rich,curse,can_fly,popular,profession_group,hair_color,clothing_color,eyes_color,skill_color,weapon,equipment,str,int,dex,lux,isWind_Archer
0,203,69,45,0,1,0,1,0,3,4,4,3,6,1,3,4627,8934,4493,6838,0
0,209,115,58,1,1,0,1,1,5,2,2,4,3,4,3,838,4575,5845,3051,0
1,167,118,11,1,1,1,0,1,5,7,7,4,4,1,3,518,6629,9546,6236,0
1,146,120,14,0,0,1,0,0,4,1,7,7,7,5,4,8601,9268,2762,6492,0
0,186,92,46,0,0,1,0,0,3,4,1,4,4,1,4,1700,3517,8199,4106,0
1,204,109,22,1,0,0,1,1,5,4,3,4,1,5,1,8794,2079,4183,2992,0
0,169,112,28,0,0,0,1,0,2,6,5,7,6,6,5,7209,7259,2515,8424,0
1,177,48,26,1,1,0,0,0,3,3,1,5,5,1,4,1890,1443,338,9213,0
0,166,90,45,0,1,0,1,1,5,5,7,5,6,2,4,5320,641,416,4839,0
0,191,80,53,0,0,1,1,0,2,3,4,4,4,3,4,3894,8131,6598,4198,0
1,187,56,10,0,1,1,0,1,3,5,1,1,4,3,5,6178,556,2299,5337,0
0,183,129,13,1,1,1,1,0,3,7,7,1,3,1,3,3580,7125,4473,907,0
0,188,108,59,1,0,0,1,0,3,2,1,6,3,5,5,191,1232,8261,3707,0
1,198,55,23,1,1,0,0,1,2,7,3,3,5,2,3,8900,9876,7568,3723,0
1,174,48,10,0,0,1,1,0,5,4,6,1,6,1,2,5199,3696,6763,3787,0
0,198,96,26,0,1,1,0,0,5,4,7,3,7,6,1,4449,6679,8284,1548,0
1,181,106,47,1,0,1,1,0,3,3,4,2,5,6,1,758,5561,2246,683,0
1,194,76,46,1,1,1,0,0,1,3,1,1,1,2,3,2201,3956,7325,8547,0
1,171,78,10,0,0,1,0,0,5,3,5,6,6,6,5,5484,7765,2085,4348,0
0,148,121,29,1,1,0,1,0,4,1,6,1,3,1,1,5175,3152,6133,2053,0
1,152,41,14,1,1,1,0,1,4,7,6,7,3,4,2,4270,7341,4896,9527,1
0,150,73,46,1,0,1,0,1,1,2,4,5,2,2,1,2505,4089,64,2323,0
0,156,48,23,0,1,0,1,1,4,7,1,3,5,6,1,6207,8152,9144,7113,0
1,156,108,21,0,1,1,1,0,4,3,2,2,7,6,1,6223,8691,5885,8852,0
1,197,72,22,1,0,0,1,1,1,6,3,1,3,3,2,8019,1208,5756,580,0
1,151,91,34,0,0,1,1,1,2,7,2,3,6,4,5,7516,5603,2278,4443,1
1,151,124,27,1,1,1,1,0,5,5,6,4,7,2,3,1538,7891,6160,2794,0
0,144,78,39,1,1,0,0,1,2,7,6,5,3,5,1,5435,4731,3068,8225,0
0,173,54,12,1,0,0,1,0,2,4,3,6,4,2,2,3803,1395,964,4586,0
1,176,113,28,0,0,1,0,0,3,6,5,4,6,5,3,6494,3871,3465,7078,0
1,157,74,52,0,0,0,0,0,5,3,3,7,2,5,4,9128,7191,4522,6252,0
1,205,121,47,1,1,0,0,1,4,4,6,1,2,5,1,7848,9213,3251,4565,0
0,152,114,33,0,1,1,1,0,4,2,3,3,1,1,4,12,8545,4298,5809,0
1,191,54,41,0,0,0,1,1,5,6,7,4,1,6,2,2187,7239,5944,6874,0
0,142,81,43,1,1,1,1,0,4,5,3,4,5,1,4,8815,3523,3996,7328,0
1,182,89,23,0,0,1,0,0,2,1,5,5,2,4,1,7097,3201,670,3154,1
1,199,101,35,1,1,0,0,0,4,7,4,1,5,5,4,2791,3546,3978,4235,0
1,202,54,55,0,0,0,0,1,5,7,5,2,3,1,1,6243,2191,6026,2039,0
1,202,120,18,1,0,0,1,0,2,6,5,2,4,3,3,1807,626,413,8156,0
0,146,49,10,1,0,1,1,1,4,3,1,2,5,3,1,5762,290,8466,521,0
1,156,78,40,1,0,0,1,0,1,7,6,6,1,4,1,2431,8903,740,6153,1
0,185,89,51,0,1,0,1,1,4,6,7,4,7,3,3,9187,6884,4488,538,0
1,188,98,16,1,1,0,0,0,3,2,5,6,7,5,1,4625,1363,4379,2386,0
1,188,87,52,0,0,0,0,1,3,3,1,2,1,6,1,9730,3573,9430,8922,0
0,153,110,59,0,1,1,0,1,5,1,2,3,1,4,5,3237,6513,8958,7708,0
0,193,76,59,1,0,0,1,0,4,4,7,2,3,6,3,9240,5478,9549,5892,0
0,162,63,55,0,0,0,1,1,5,6,5,4,4,6,5,4261,2584,5389,3715,0
0,204,102,35,1,0,1,0,1,5,4,1,2,1,5,2,1334,3632,8986,6047,0
1,198,47,39,1,1,0,1,0,1,7,7,3,6,5,5,332,1759,8265,4710,0
0,189,70,36,0,1,1,1,1,4,7,2,2,7,5,1,177,3097,3901,4720,0
1,170,69,15,1,0,0,1,1,4,7,3,4,2,3,1,7436,3645,5193,7046,0
1,157,109,14,0,1,1,1,0,1,3,4,3,6,2,3,2910,3438,689,9614,0
0,181,81,51,0,1,1,1,0,2,3,6,4,3,1,1,474,4900,2578,1762,0
1,161,65,55,0,1,0,1,1,1,5,4,7,3,1,2,9438,9983,2937,3681,0
1,167,110,59,1,1,0,0,0,2,6,4,7,1,5,1,6814,1382,7542,54,0
1,204,76,13,1,0,1,0,1,2,5,3,3,7,6,4,8006,6257,9534,2812,0
1,192,77,28,1,0,0,0,0,2,4,5,2,1,2,1,4221,9172,9825,1322,0
1,144,121,54,1,0,0,0,1,2,1,5,4,4,6,4,5164,4387,1119,4839,0
0,188,72,46,0,1,1,0,1,5,6,5,2,2,6,1,7128,2263,2985,8979,0
0,169,112,43,1,0,1,1,0,4,7,6,4,1,4,4,9708,2956,3481,8104,0
1,150,70,46,1,1,0,1,0,4,5,4,6,1,1,1,2578,8330,6250,9360,0
0,183,52,46,1,1,0,1,0,1,3,3,1,3,3,1,4263,6064,1957,8980,0
1,197,60,36,0,1,1,0,0,4,7,1,5,7,6,4,1404,6288,1708,7120,0
0,190,108,56,0,0,1,0,1,2,6,3,5,5,3,4,1950,6565,9614,3063,0
0,200,100,15,1,1,1,1,0,1,6,4,5,1,3,3,4745,7328,5383,9987,0
0,161,88,21,1,1,0,0,1,2,7,6,1,1,1,5,5413,2986,8235,7930,0
0,159,44,35,0,1,1,1,1,5,4,1,7,1,3,5,8254,7727,6744,7288,0
0,197,80,16,1,1,0,0,0,1,5,4,6,4,4,3,8264,8350,412,397,0
0,145,91,26,1,0,1,0,0,4,6,5,4,1,3,4,1336,4615,4986,8096,0
1,157,103,19,0,0,0,0,1,5,6,2,4,2,6,2,995,7874,2191,3489,0
1,185,102,30,1,0,0,1,1,1,3,2,7,4,1,4,1368,2285,2075,1367,0
1,145,121,49,1,1,1,1,1,1,2,1,5,1,2,1,5735,8462,7076,2139,0
0,171,59,37,0,0,0,0,1,4,1,7,3,7,4,5,4583,1361,1222,2052,0
1,147,82,42,1,0,1,1,1,5,6,5,1,6,5,2,610,6503,5113,2800,0
1,180,45,45,1,0,0,0,1,1,5,1,2,3,5,5,4532,4837,754,7760,0
0,165,93,13,0,0,0,1,0,4,4,5,1,4,6,5,9067,4158,5001,4262,0
1,147,122,25,0,0,0,1,0,5,1,4,7,4,4,2,8313,977,5637,1923,1
0,183,119,43,0,1,0,0,1,1,7,5,4,6,2,1,4627,1450,9201,3634,0
0,154,73,14,0,0,1,1,0,4,3,6,3,2,2,5,6029,7826,5743,2829,0
0,144,44,30,0,0,1,1,1,4,6,3,3,7,2,1,5705,4980,7202,6272,0
0,151,48,47,0,1,1,1,1,2,7,1,2,4,3,1,2306,467,6847,7547,0
0,170,79,43,0,1,1,1,1,3,6,6,4,3,5,1,9645,588,6235,5238,0
1,187,42,19,1,1,1,0,0,1,1,6,3,5,2,3,8715,1189,8838,8464,0
0,201,125,30,0,1,1,0,1,4,7,7,4,3,1,4,8260,7982,2193,7975,0
0,140,49,29,0,1,1,1,0,2,5,4,5,6,5,4,6786,3064,3601,5006,0
1,185,114,57,0,1,0,0,0,5,1,3,7,7,4,4,311,2308,506,9232,1
0,188,88,50,1,0,1,1,0,1,2,5,6,7,6,1,8471,2572,2079,4270,0
1,182,95,10,1,1,0,1,0,3,7,6,5,7,2,5,1857,3129,3840,4974,0
1,185,124,46,1,0,1,1,0,3,2,4,7,5,2,1,2196,2446,2184,6830,0
0,152,120,55,1,0,1,0,1,3,3,6,2,2,6,4,7700,2993,5549,7715,0
0,174,62,14,0,1,1,1,1,2,7,6,5,3,3,3,7283,8740,1774,4710,0
1,141,112,28,1,1,0,1,1,2,6,1,3,5,6,1,2517,2904,3893,1641,0
1,190,109,43,1,1,1,0,0,5,6,6,5,3,3,3,4587,5572,1742,722,0
1,184,120,37,0,0,0,0,0,4,4,7,7,2,3,4,1057,1517,7995,3000,0
1,181,76,24,1,1,1,0,1,3,2,5,1,1,3,5,247,4606,950,731,0
0,164,83,30,0,0,1,1,0,1,2,3,5,7,5,5,4283,170,549,3483,0
0,158,95,30,0,0,1,0,0,3,1,1,4,7,3,3,1165,6933,970,598,0
0,189,50,59,0,1,0,1,0,4,2,5,1,5,3,4,5976,8637,2731,9268,0
1,142,50,24,0,0,0,0,1,1,1,2,2,4,6,2,3788,1161,6584,4169,0
1,197,84,16,0,1,1,0,1,1,7,1,7,1,3,1,4852,2539,763,1259,0
0,142,105,49,1,0,1,0,0,4,1,6,2,5,5,4,9675,1731,58,1862,0
1,201,70,15,0,0,1,1,0,4,6,2,4,7,4,4,5204,1317,2482,5595,1
0,172,60,47,1,1,0,1,0,3,6,7,6,5,4,5,7343,6104,7148,6524,0
1,204,128,37,1,1,1,0,1,5,4,3,4,1,5,3,9029,4519,1571,2847,0
0,196,52,44,0,1,0,1,0,4,5,2,5,1,5,3,5027,6137,2311,7982,0
1,173,46,31,0,0,1,1,0,2,2,4,5,2,4,5,169,6220,2642,8204,1
1,194,64,35,0,1,0,1,1,5,5,5,5,3,1,5,7079,9259,2230,1786,0
0,167,123,17,1,1,1,1,1,5,3,1,1,1,6,5,8821,4148,3850,3553,0
1,201,119,26,1,1,1,1,1,5,4,7,5,1,6,2,3453,7087,1340,5975,0
0,144,125,23,1,1,0,1,1,1,5,2,7,6,1,4,2613,5549,3729,7487,0
0,152,85,13,0,1,1,0,0,2,5,1,6,1,3,3,2930,9910,9382,3550,0
1,147,58,50,0,1,1,0,1,4,5,3,4,5,3,1,7080,7139,3488,1509,0
1,197,99,43,0,1,1,0,0,5,1,2,1,7,1,2,9935,4837,5183,5194,0
1,205,110,30,0,1,1,0,1,4,6,7,2,1,5,2,194,4460,1039,3650,0
0,165,47,27,1,1,0,0,0,2,1,5,7,1,4,1,180,9872,8333,4025,0
0,176,120,59,1,1,1,0,1,4,7,3,5,3,4,1,2944,3378,8874,4819,0
1,163,103,22,0,0,0,0,1,1,7,5,6,4,3,2,8992,1697,9037,44,0
0,205,120,27,1,0,0,0,0,4,1,7,4,2,2,1,19,4850,8525,2207,0
1,196,69,22,1,0,1,1,0,2,5,3,7,1,6,1,667,78,9711,7156,0
0,197,55,57,0,1,0,1,1,3,4,2,7,1,6,3,9613,9788,6710,3130,0
1,169,84,15,0,1,0,1,1,4,5,6,7,1,5,2,487,3234,6084,6614,0
0,192,108,38,1,1,0,0,0,5,7,5,1,5,2,3,2125,234,1850,6753,0
1,198,87,33,0,1,0,1,1,2,5,6,4,1,1,3,5961,3956,3199,9327,0
1,161,93,42,0,1,1,0,0,4,5,4,5,4,2,2,3005,1025,7465,7718,0
0,209,88,15,0,1,1,0,1,1,1,1,3,1,1,4,2644,6127,4368,3250,0
1,182,107,18,0,1,1,1,0,2,3,3,7,5,6,2,146,9919,4247,7821,0
0,158,98,10,0,1,1,1,0,1,5,7,4,7,1,1,4315,3809,3309,8087,0
0,182,100,19,0,0,0,1,1,3,7,2,1,7,4,3,7763,8558,9026,6260,0
1,178,91,49,0,0,0,0,1,4,7,1,2,2,2,4,2495,562,1410,2698,0
1,158,63,13,0,1,1,1,0,1,2,2,4,4,3,1,5261,9259,9789,225,0
1,180,72,21,1,1,0,1,1,5,1,3,7,5,5,1,8649,3491,1291,7644,0
0,141,61,53,0,1,0,0,1,5,3,2,7,6,4,5,3081,5996,7858,9510,0
1,151,109,40,1,0,1,0,1,5,7,4,1,2,5,5,3261,2748,1256,6216,0
0,193,96,43,1,0,1,1,0,2,2,7,2,6,5,2,7866,335,8106,4891,0
1,140,62,45,1,1,0,1,0,3,4,7,1,3,3,1,9368,9785,7041,1864,0
1,183,75,59,1,1,0,0,1,4,6,1,1,2,4,4,2483,5368,6294,286,1
0,162,49,19,0,0,1,0,1,3,6,7,7,6,3,5,1554,6964,7171,6189,0
0,201,54,18,0,0,0,1,0,4,2,7,6,1,3,1,6896,5936,3319,8188,0
0,196,127,50,0,1,1,1,0,3,4,2,3,6,3,5,5851,7652,3193,1394,0
1,198,84,17,1,1,0,1,0,4,5,6,1,7,3,3,5481,9680,5114,7076,0
1,193,120,34,0,1,1,0,0,1,4,4,1,7,6,4,7395,1749,357,3652,0
0,193,96,57,0,1,1,1,0,3,6,6,7,5,4,2,7649,3384,5657,1361,0
0,195,68,40,1,1,1,1,1,3,7,3,7,6,3,4,6655,8908,6099,9303,0
0,166,117,47,0,1,0,1,1,1,1,5,4,2,2,2,8329,1887,5671,6289,0
1,208,57,43,1,0,1,1,0,2,1,7,1,4,2,4,5404,6457,1642,6460,0
1,204,116,22,1,0,1,1,1,4,2,5,5,6,3,3,2278,4945,6110,3833,0
1,205,98,59,1,0,1,1,0,1,4,6,3,3,3,5,1066,3779,3078,2653,0
0,182,47,30,1,1,0,0,1,4,4,7,4,4,3,3,5642,7367,8045,8668,0
1,165,94,25,0,1,1,0,0,3,2,3,4,5,2,5,732,6565,9689,551,0
1,140,87,23,1,0,1,0,0,1,7,6,6,3,5,1,1174,6142,7195,1035,0
0,151,88,37,1,0,1,1,0,5,6,4,5,1,6,1,2108,8754,2134,9932,0
1,183,122,51,0,1,0,0,1,1,6,3,2,7,6,2,2535,5822,7620,4543,0
1,185,47,41,1,0,1,1,1,5,6,6,1,6,6,2,8676,8529,970,9607,0
1,173,122,52,1,0,0,0,1,1,1,5,3,2,2,4,9241,9279,555,3343,0
0,155,94,56,1,1,0,1,0,2,2,1,2,1,2,1,4387,7435,7874,944,0
0,171,47,52,0,0,0,0,0,5,6,2,2,7,6,1,2420,5956,7260,3306,0
0,160,127,56,1,1,1,1,1,3,2,4,6,3,2,1,6516,6718,6014,7570,0
1,161,61,29,1,1,0,1,1,2,2,7,6,3,6,4,9762,3680,5123,7136,0
1,149,119,41,1,1,0,0,0,3,7,3,7,4,5,4,4152,1002,5663,6984,0
1,163,69,26,1,1,0,1,0,2,3,5,2,2,3,1,2055,8706,156,6006,0
0,141,58,19,1,0,1,0,0,4,6,7,7,4,2,3,7711,1445,2421,1932,0
1,161,110,24,1,0,0,1,1,1,3,1,7,6,3,2,2858,3729,2377,3780,0
0,172,75,36,1,0,1,0,1,2,3,6,1,5,1,4,8278,5158,8825,5070,0
1,152,49,20,1,0,0,1,1,5,1,5,7,1,3,2,4306,9587,6236,9975,0
1,165,71,26,1,1,0,0,1,1,7,1,6,2,1,1,3434,4592,1383,8908,0
0,195,60,12,0,1,0,1,1,5,5,7,1,4,1,2,6760,1755,4404,9762,0
0,165,79,24,0,0,0,0,1,1,1,4,6,3,2,3,4543,5026,5296,8213,0
0,178,77,54,0,1,0,0,0,1,6,3,6,4,5,4,2974,461,7203,1834,0
0,148,85,21,1,0,1,1,0,3,1,4,7,4,1,4,404,4244,9559,7745,0
1,141,96,15,1,0,1,1,0,4,7,3,6,3,5,4,7116,5922,8033,5283,0
1,140,66,47,1,0,0,1,1,2,7,4,7,6,4,5,773,1463,1292,3321,1
0,150,44,27,1,0,0,0,0,5,1,5,2,5,3,5,8060,8159,589,5007,0
1,161,104,44,1,1,0,1,1,4,2,1,2,4,2,3,1104,2975,7324,6190,0
1,178,86,51,1,1,0,0,1,1,6,7,7,1,6,2,3430,3839,2630,3926,0
1,198,121,11,0,0,0,0,0,2,3,6,4,7,1,2,122,7738,6367,7956,0
0,151,109,53,1,1,0,1,0,5,5,5,7,7,1,5,8559,9703,5663,3861,0
0,209,94,31,1,1,1,1,0,4,5,1,6,7,2,4,7728,8006,2887,2899,0
0,158,40,59,1,0,0,0,1,3,3,5,6,1,3,2,6531,1386,5135,4880,0
1,207,53,18,1,0,1,0,0,3,7,7,1,5,2,2,3071,3025,9117,816,0
1,193,80,54,0,0,0,1,0,1,7,2,5,3,3,4,6035,811,1173,1553,0
0,163,40,22,0,0,0,0,1,3,1,7,7,4,4,2,5487,7512,3682,4085,0
0,179,41,13,0,0,1,0,1,5,7,2,6,2,1,3,1428,372,9209,5980,0
0,195,62,20,0,1,0,1,0,5,5,2,1,7,3,2,376,5377,5449,853,0
1,188,84,52,1,0,1,1,1,1,2,4,7,2,2,1,7204,3921,2646,9815,0
1,157,46,48,1,0,1,0,1,2,4,7,5,7,6,4,5506,1672,9713,5291,0
1,167,96,46,0,0,0,1,1,3,1,6,3,4,1,1,7575,1550,5363,3597,0
1,195,83,33,1,1,1,0,0,5,4,6,3,6,6,4,951,7253,2248,2300,0
1,180,71,41,0,0,1,1,1,2,2,6,4,2,3,1,7149,4434,341,2377,0
0,192,42,44,1,1,1,1,1,3,2,2,4,7,4,3,3937,532,9494,814,0
1,154,47,10,0,0,1,0,1,1,4,5,6,4,4,3,8691,4497,902,2996,1
1,147,113,35,0,0,0,0,0,4,2,3,3,4,3,1,7434,9609,9647,1332,0
0,166,111,20,0,0,0,0,1,5,7,6,6,6,4,3,5707,5969,7944,5554,0
1,156,81,28,0,0,1,1,1,3,6,7,6,6,4,5,2822,7578,8743,9660,1
1,183,100,57,1,1,0,0,0,2,6,5,4,3,1,4,7340,8284,6096,6236,0
1,183,124,19,1,0,0,0,1,3,7,1,1,1,5,3,8878,351,6123,1415,0
1,153,79,27,0,0,0,0,0,1,7,2,4,3,4,5,115,3965,8208,9821,1
0,206,72,16,0,1,0,0,0,1,6,6,1,5,5,1,8935,9925,5350,5168,0
0,206,116,22,1,0,0,0,1,4,1,7,2,7,4,5,2066,5894,9329,9547,0
1,185,61,24,1,0,1,0,1,5,6,7,5,4,5,2,517,550,5796,3235,0
1,159,91,44,0,0,0,1,0,4,1,2,2,7,3,2,3811,4965,3683,6403,0
0,173,60,24,1,0,1,1,1,5,7,5,6,2,2,2,8191,4273,3331,8262,0
1,202,78,29,0,0,1,1,1,2,7,3,3,4,5,2,9728,9577,9251,6211,0
0,161,69,33,1,1,0,0,1,1,7,5,1,5,3,5,7829,9336,7311,8141,0
0,187,103,16,1,1,1,0,0,4,1,2,6,6,3,3,9568,423,2282,9978,0
1,176,80,46,0,0,0,1,1,3,6,7,4,3,1,2,7511,785,3158,2398,0
1,175,40,27,0,0,1,1,1,2,4,2,4,2,2,1,8917,5675,9357,4794,0
1,170,103,48,0,0,0,1,1,1,5,7,1,5,2,2,97,1328,5821,5754,0
1,209,106,32,1,1,0,0,0,1,3,1,1,1,6,3,5675,2215,2454,4380,0
0,189,115,28,0,1,1,0,1,4,4,4,6,4,3,1,5323,9225,3078,9721,0
1,162,89,18,0,0,1,0,0,5,1,6,6,2,2,5,9932,7819,5927,9924,0
0,168,61,11,1,0,0,0,0,2,7,7,2,3,4,5,2379,3007,7602,57,0
1,170,67,47,1,1,0,0,1,4,1,5,7,6,1,3,9847,5183,5572,3711,0
0,148,83,58,1,0,0,1,0,3,6,7,5,4,1,4,2335,4495,6319,6399,0
0,195,60,56,1,1,0,0,0,3,1,7,2,1,5,4,8192,8524,3083,2360,0
1,177,54,39,0,1,0,1,1,1,6,3,5,3,3,4,4487,6480,3645,8698,0
0,195,81,13,0,0,1,1,1,5,1,1,1,4,3,2,5582,4257,1664,9091,0
0,188,79,59,1,0,1,1,0,2,2,2,4,2,3,2,1916,7088,3785,9157,0
1,187,78,46,0,1,1,0,0,5,3,1,3,1,1,2,8223,5415,3446,5622,0
0,154,87,40,0,0,1,1,0,3,3,7,3,3,3,3,7952,8535,8792,2026,0
1,151,48,46,1,0,1,1,0,3,3,4,4,5,4,2,4824,999,5050,5739,1
0,166,77,50,1,0,0,0,0,3,1,2,7,3,6,1,8370,6807,4639,9127,0
1,204,105,49,1,1,1,1,0,4,4,6,2,4,2,5,1247,6067,5548,9540,0
0,191,62,35,0,1,0,1,0,5,2,4,2,1,2,2,3277,8219,3896,9288,0
0,157,96,30,0,0,0,0,1,3,2,1,6,3,6,5,908,1588,8835,3938,0
0,184,77,35,0,0,1,0,1,5,1,7,7,7,4,4,7920,4363,9840,8050,0
1,160,124,43,0,0,0,0,0,1,2,5,4,6,1,2,7534,1743,6279,1866,0
1,165,56,32,1,1,1,0,0,5,6,5,1,3,3,1,2255,2053,782,8851,0
1,158,55,16,1,0,1,0,0,4,6,6,4,5,2,3,5350,8263,9913,7884,0
0,203,66,30,0,0,0,0,1,2,6,2,4,2,4,3,3546,8906,5524,3388,0
1,207,50,14,0,0,0,0,1,2,4,7,7,5,2,2,604,3973,7265,7050,0
1,150,82,31,1,1,1,0,0,5,3,1,7,4,2,1,4126,2369,392,4538,0
0,160,105,31,1,0,1,0,1,5,2,2,1,5,6,2,2801,5737,6841,4645,0
0,175,61,53,0,0,0,1,1,1,2,6,7,7,6,4,3660,2574,6869,8638,0
0,160,45,27,1,0,0,0,1,2,4,5,5,1,1,2,7774,7980,9676,883,0
0,192,67,49,1,0,0,0,0,3,7,5,4,5,3,5,1425,9792,27,7783,0
0,185,94,50,0,0,1,0,0,1,5,6,4,3,2,5,9324,6334,3134,73,0
0,163,90,35,1,0,1,1,1,4,1,2,3,1,3,5,65,2623,1309,2478,0
0,155,111,40,1,1,0,1,0,3,1,3,7,4,5,2,158,7455,2334,2199,0
1,162,67,12,0,0,0,1,1,1,6,6,5,1,1,3,7708,1461,6713,5239,0
0,165,126,34,0,1,0,1,0,2,2,3,6,7,6,2,4633,1622,5496,3194,0
0,163,61,57,0,1,0,1,1,5,2,2,7,6,2,5,9377,1829,4583,2084,0
0,190,121,18,0,1,1,0,0,5,4,2,4,5,1,3,5100,9979,6965,2813,0
1,190,104,45,0,0,0,0,1,2,6,4,1,7,5,2,5012,2711,4312,2701,0
0,177,74,15,1,0,1,0,0,3,5,4,6,5,3,2,5006,2958,4358,2093,0
1,178,72,57,0,1,1,1,0,1,4,6,4,3,6,2,7476,6351,4717,7943,0
0,194,47,58,1,1,0,0,1,1,7,2,1,1,2,4,9573,688,3018,6407,0
0,161,53,50,0,1,1,1,0,1,5,7,6,2,2,5,9944,9389,3917,974,0
1,173,127,35,0,0,1,1,1,2,6,1,6,7,5,2,6244,4527,5799,2961,0
1,153,61,13,1,0,0,0,1,5,4,2,1,3,5,3,8793,2758,2610,2243,0
0,149,103,18,0,1,1,0,0,1,3,4,4,2,3,4,7479,2054,6601,1380,0
1,145,53,34,0,1,1,0,0,5,1,7,4,7,1,5,1316,6769,7640,4505,0
1,170,116,49,1,1,1,1,0,5,2,3,5,2,2,2,9803,5823,3263,6770,0
0,203,49,55,0,1,0,1,0,4,3,1,5,1,4,4,4624,993,1772,1496,0
0,193,127,58,0,0,0,0,1,4,2,1,5,4,5,4,9336,8824,6014,6659,0
1,192,45,29,0,0,1,1,0,1,6,5,6,6,2,4,1143,6752,5283,7993,0
0,151,73,15,1,0,1,1,0,3,2,5,5,3,2,2,5840,869,2995,869,0
1,167,96,46,0,0,0,0,1,3,3,3,4,7,2,5,6142,4696,8262,9236,0
0,195,51,38,0,0,0,0,1,1,7,1,3,4,1,4,6894,2803,7350,8585,0
1,183,90,36,1,1,0,0,0,5,2,4,7,2,2,4,3500,5844,6154,988,0
1,178,77,41,0,1,1,0,0,5,4,1,7,5,2,5,529,7847,6908,3519,0
0,201,98,28,1,0,1,1,1,4,6,5,5,6,4,4,2165,6299,7303,4431,0
1,173,98,21,1,1,1,1,0,5,5,1,1,6,2,2,198,4021,2746,3011,0
1,169,99,14,1,1,0,0,0,1,6,5,5,7,5,3,6506,5407,8445,4554,0
0,184,114,16,0,1,0,0,0,1,5,5,2,5,6,4,2329,366,8904,3890,0
1,144,41,39,0,1,1,0,0,4,1,3,2,4,3,3,5684,3357,2970,3651,0
1,158,108,32,0,1,1,1,0,3,7,1,4,6,5,5,8583,2491,1739,2075,0
0,187,89,59,0,1,1,0,1,1,4,3,5,3,6,4,9982,8980,7800,4407,0
0,209,50,24,1,0,1,1,0,3,4,2,3,5,1,4,9077,6865,6058,1145,0
0,175,129,38,0,1,0,0,1,1,4,6,6,4,3,5,8625,686,1789,6082,0
0,177,121,36,0,0,1,1,0,4,4,6,3,7,1,5,2479,7193,2470,7930,0
0,160,50,12,0,1,1,1,1,5,5,1,6,6,1,5,6272,1706,2203,885,0
0,188,82,31,1,1,1,1,0,3,3,7,7,3,6,3,2486,8924,4189,5773,0
0,148,47,38,1,0,1,1,1,2,1,6,1,2,1,1,1973,8443,9407,6430,0
0,145,60,23,1,1,1,1,1,5,4,1,2,7,5,3,9363,5033,711,5896,0
1,166,124,42,1,1,1,0,1,5,1,6,5,5,6,3,8843,6522,8680,6558,0
1,140,77,20,1,1,1,0,1,4,4,5,3,3,5,2,6121,4226,9781,9925,0
1,146,117,32,0,1,0,1,1,4,5,4,4,5,6,2,5590,825,4312,2513,0
0,144,90,23,1,0,1,1,0,1,3,5,6,6,1,4,4849,3370,6840,7868,0
0,173,59,29,1,1,1,1,0,3,7,5,5,1,5,1,2946,9635,9621,3998,0
1,206,113,11,1,0,1,1,1,4,7,6,2,7,4,5,4841,6370,7365,7558,1
0,186,87,43,1,0,0,1,0,3,4,6,4,1,2,1,7999,8773,2970,339,0
0,181,49,39,1,0,0,0,0,2,5,3,1,5,2,4,4418,8615,6635,7236,0
0,198,95,53,0,0,0,1,1,2,6,7,3,5,1,2,296,3086,1287,5835,0
0,201,53,56,0,0,1,1,0,3,7,3,5,3,6,3,8560,2047,2479,6307,0
0,151,93,19,0,1,1,0,1,4,5,4,6,5,4,3,8945,6421,1102,6375,0
0,163,109,18,1,1,1,0,0,1,7,7,1,7,3,1,5015,5720,9431,5527,0
0,184,61,59,0,0,1,0,1,4,4,6,6,3,5,2,5133,5739,5172,6185,0
0,208,50,41,1,0,0,0,1,5,4,3,6,7,5,2,5267,1747,2895,4400,0
0,165,99,14,1,0,0,1,1,1,1,3,5,2,2,3,2033,1564,1155,8082,0
0,150,74,58,1,0,1,1,0,4,2,7,2,4,4,4,2106,7847,4664,2491,0
1,157,115,57,0,1,0,1,0,5,4,3,4,7,2,2,3127,541,6611,2890,0
0,148,117,38,1,1,1,0,0,3,1,2,3,5,3,5,3159,7393,9021,4844,0
1,153,78,50,1,0,1,1,1,1,5,4,4,5,6,1,762,7806,7437,817,0
0,185,97,44,1,1,1,1,1,1,5,1,5,3,3,3,2772,9280,6018,8613,0
1,156,65,39,1,0,0,1,0,4,4,3,3,3,3,3,9293,2472,8905,8219,0
1,171,127,56,0,0,1,1,1,1,6,7,6,1,1,1,5791,378,5691,8981,0
0,181,114,47,1,1,1,0,0,3,3,2,3,6,5,4,4807,4705,5646,8698,0
0,158,121,54,1,0,0,0,1,2,5,2,3,6,5,5,8777,2538,804,5773,0
0,195,89,33,0,0,1,0,0,2,4,7,7,5,6,3,754,3453,122,3564,0
0,153,79,31,1,1,0,0,0,5,1,3,1,5,3,4,9131,6526,896,1401,0
1,164,107,17,1,1,1,0,1,3,2,2,3,4,5,5,4907,9555,7591,1084,0
1,198,77,33,1,0,1,1,0,3,3,2,1,1,6,1,4627,1064,9293,8203,0
0,188,93,12,0,0,0,1,1,3,2,1,1,1,2,4,1843,5906,6957,4721,0
1,195,80,10,0,0,1,1,0,4,4,2,1,4,2,3,5596,434,1330,9852,0
0,201,42,28,0,0,0,1,0,4,5,6,2,5,3,4,6965,9247,4348,4480,0
